CustomerID,first_date,last_date,T,frequency,recency,Sales,avg_freq,sleeping
17049,2011-03-09,2011-12-07,275,7,273,5659.980000000006,39.0,2
17050,2011-02-13,2011-09-04,299,5,203,3228.8399999999992,41.0,96
17051,2011-05-29,2011-05-29,194,0,0,247.14,0.0,194
17052,2011-11-11,2011-11-11,28,0,0,413.75000000000006,0.0,28
17053,2011-08-01,2011-08-01,130,0,0,498.48,0.0,130
17054,2011-04-08,2011-11-11,245,4,217,1356.3300000000004,54.0,28
17058,2011-04-14,2011-09-19,239,2,158,1179.8899999999999,79.0,81
17059,2010-12-05,2011-11-10,369,4,340,3095.0399999999995,85.0,29
17060,2011-03-18,2011-03-18,266,0,0,234.24,0.0,266
17061,2011-04-21,2011-09-27,232,8,159,5232.23,20.0,73
17062,2010-12-05,2011-01-30,369,3,56,538.37,19.0,313
17063,2011-02-23,2011-11-18,289,3,268,1461.1399999999996,89.0,21
17064,2011-01-16,2011-10-12,327,2,269,859.3500000000004,134.0,58
17068,2010-12-06,2011-11-27,368,20,356,4552.140000000004,18.0,12
17069,2010-12-01,2011-11-11,373,7,345,2709.7000000000007,49.0,28
17070,2011-08-17,2011-08-17,114,0,0,312.13999999999993,0.0,114
17071,2011-02-03,2011-11-11,309,7,281,2429.0300000000007,40.0,28
17073,2011-08-22,2011-11-22,109,3,92,1446.09,31.0,17
17075,2011-01-26,2011-11-22,317,3,300,834.1200000000002,100.0,17
17076,2010-12-10,2011-11-03,364,2,328,841.0799999999999,164.0,36
17078,2011-11-03,2011-11-03,36,0,0,378.2000000000001,0.0,36
17079,2011-09-22,2011-09-22,78,0,0,118.80000000000003,0.0,78
17080,2011-03-15,2011-11-17,269,1,247,287.62000000000006,247.0,22
17081,2011-10-24,2011-11-14,46,1,21,290.1600000000001,21.0,25
17082,2011-01-25,2011-11-06,318,1,285,2003.8500000000008,285.0,33
17083,2011-02-09,2011-08-22,303,2,194,1405.7799999999993,97.0,109
17084,2011-11-04,2011-11-04,35,0,0,2949.7500000000014,0.0,35
17085,2010-12-12,2011-08-08,362,4,239,1566.6500000000003,60.0,123
17086,2011-10-07,2011-12-02,63,5,56,2050.079999999999,11.0,7
17088,2011-03-31,2011-11-11,253,3,225,1991.009999999999,75.0,28
17090,2010-12-20,2011-12-05,354,6,350,2043.950000000001,58.0,4
17091,2010-12-07,2011-12-07,367,6,365,3827.760000000002,61.0,2
17092,2011-03-07,2011-10-20,277,3,227,1777.7800000000007,76.0,50
17094,2011-01-21,2011-01-21,322,0,0,302.0,0.0,322
17095,2011-01-09,2011-11-17,334,2,312,1324.159999999999,156.0,22
17096,2011-03-23,2011-11-24,261,3,246,1022.1300000000003,82.0,15
17097,2010-12-09,2011-12-07,365,6,363,954.4199999999997,60.0,2
17100,2011-11-21,2011-11-21,18,0,0,971.7400000000001,0.0,18
17101,2011-06-14,2011-11-29,178,3,168,1621.7299999999998,56.0,10
17102,2011-03-23,2011-03-23,261,0,0,25.5,0.0,261
17105,2011-02-06,2011-07-03,306,1,147,665.7800000000004,147.0,159
17107,2011-03-06,2011-11-06,278,4,245,10815.429999999995,61.0,33
17109,2011-04-21,2011-11-10,232,3,203,885.04,68.0,29
17110,2011-06-27,2011-06-27,165,0,0,163.29999999999998,0.0,165
17111,2011-10-23,2011-10-23,47,0,0,248.60999999999999,0.0,47
17114,2011-01-09,2011-12-04,334,7,329,808.6199999999997,47.0,5
17115,2011-04-20,2011-12-01,233,2,225,837.4999999999998,112.0,8
17117,2011-02-24,2011-02-24,288,0,0,116.19999999999997,0.0,288
17118,2011-01-26,2011-01-26,317,0,0,157.02,0.0,317
17119,2011-10-11,2011-12-06,59,1,56,606.91,56.0,3
17120,2011-04-20,2011-04-20,233,0,0,307.46,0.0,233
17122,2011-08-12,2011-08-12,119,0,0,138.32,0.0,119
17123,2011-07-01,2011-07-01,161,0,0,345.30000000000007,0.0,161
17124,2011-06-07,2011-06-07,185,0,0,298.89000000000004,0.0,185
17125,2011-10-20,2011-10-20,50,0,0,259.34999999999997,0.0,50
17126,2010-12-12,2011-07-10,362,2,210,1004.7499999999999,105.0,152
17128,2011-01-09,2011-01-09,334,0,0,157.09,0.0,334
17131,2011-09-25,2011-12-04,75,3,70,2463.170000000001,23.0,5
17133,2011-03-18,2011-11-24,266,5,251,4892.240000000001,50.0,15
17134,2011-03-20,2011-08-25,264,1,158,425.0,158.0,106
17135,2010-12-03,2011-11-23,371,4,355,1139.7299999999998,89.0,16
17138,2011-03-09,2011-03-09,275,0,0,380.5,0.0,275
17139,2011-02-24,2011-11-24,288,8,273,10668.469999999988,34.0,15
17140,2011-04-06,2011-04-06,247,0,0,465.32000000000005,0.0,247
17142,2011-04-14,2011-04-14,239,0,0,579.0,0.0,239
17144,2011-09-16,2011-12-08,84,1,83,984.5699999999998,83.0,1
17146,2010-12-16,2011-08-26,358,2,253,749.78,126.0,105
17147,2011-02-01,2011-11-17,311,3,289,1714.5900000000001,96.0,22
17148,2011-10-19,2011-10-19,51,0,0,124.88000000000001,0.0,51
17152,2011-03-21,2011-05-29,263,1,69,1689.5,69.0,194
17153,2011-11-15,2011-11-15,24,0,0,213.77999999999997,0.0,24
17154,2011-09-25,2011-09-25,75,0,0,329.34000000000003,0.0,75
17155,2011-06-15,2011-11-22,177,1,160,251.69999999999996,160.0,17
17157,2011-06-16,2011-12-02,176,1,169,319.0,169.0,7
17158,2010-12-14,2011-11-07,360,2,328,1266.9699999999993,164.0,32
17159,2011-06-21,2011-11-18,171,2,150,1538.88,75.0,21
17160,2011-04-12,2011-11-08,241,5,210,3518.0299999999993,42.0,31
17162,2011-02-07,2011-11-11,305,5,277,1715.4599999999996,55.0,28
17163,2011-09-22,2011-11-18,78,1,57,293.1,57.0,21
17164,2011-03-11,2011-11-07,273,4,241,2467.350000000001,60.0,32
17165,2011-02-28,2011-02-28,284,0,0,158.68,0.0,284
17166,2011-05-20,2011-11-01,203,1,165,206.33999999999997,165.0,38
17169,2011-06-09,2011-10-13,183,1,126,835.7800000000005,126.0,57
17171,2011-02-23,2011-02-23,289,0,0,224.90999999999997,0.0,289
17172,2011-09-22,2011-09-22,78,0,0,317.76,0.0,78
17173,2011-07-31,2011-12-04,131,6,126,3766.5999999999985,21.0,5
17174,2011-05-06,2011-05-06,217,0,0,59.9,0.0,217
17175,2011-02-16,2011-10-26,296,3,252,1443.6900000000003,84.0,44
17176,2011-05-22,2011-05-22,201,0,0,306.13,0.0,201
17179,2010-12-13,2011-06-14,361,2,183,711.79,92.0,178
17180,2011-01-27,2011-10-14,316,2,260,796.0300000000002,130.0,56
17181,2010-12-01,2011-10-13,373,1,316,239.92,316.0,57
17183,2011-08-26,2011-12-02,105,5,98,3347.3099999999995,20.0,7
17186,2011-10-10,2011-10-24,60,1,14,144.0,14.0,46
17187,2011-04-27,2011-04-27,226,0,0,203.95,0.0,226
17188,2010-12-12,2011-11-28,362,5,351,2474.23,70.0,11
17189,2010-12-15,2011-08-25,359,1,253,384.3999999999999,253.0,106
17190,2011-05-16,2011-10-12,207,1,149,444.74,149.0,58
17191,2010-12-06,2011-11-11,368,4,340,2095.1300000000015,85.0,28
17193,2011-06-16,2011-11-04,176,4,141,1699.3000000000002,35.0,35
17194,2010-12-14,2011-03-11,360,1,87,262.62,87.0,273
17197,2011-11-10,2011-11-10,29,0,0,1013.0100000000001,0.0,29
17198,2010-12-03,2011-11-16,371,2,348,692.2200000000003,174.0,23
17201,2011-10-17,2011-10-17,53,0,0,342.63,0.0,53
17203,2011-10-10,2011-11-04,60,2,25,3563.8499999999995,12.0,35
17204,2011-03-21,2011-06-17,263,2,88,1564.5600000000002,44.0,175
17205,2011-10-17,2011-10-17,53,0,0,384.08,0.0,53
17206,2011-10-17,2011-10-17,53,0,0,204.24,0.0,53
17211,2010-12-05,2011-11-13,369,7,343,2317.220000000001,49.0,26
17212,2011-03-31,2011-03-31,253,0,0,226.85,0.0,253
17213,2010-12-08,2011-10-30,366,5,326,2781.2299999999977,65.0,40
17214,2010-12-15,2011-10-10,359,5,299,1069.12,60.0,60
17217,2011-04-19,2011-04-19,234,0,0,113.5,0.0,234
17218,2010-12-06,2011-12-05,368,9,364,1960.7200000000003,40.0,4
17219,2011-11-08,2011-11-08,31,0,0,114.23,0.0,31
17220,2010-12-10,2011-11-15,364,9,340,3198.2500000000027,38.0,24
17221,2011-11-03,2011-12-02,36,1,29,335.13,29.0,7
17222,2011-10-05,2011-10-05,65,0,0,354.15,0.0,65
17223,2010-12-06,2011-02-02,368,1,58,426.78999999999985,58.0,310
17226,2011-02-04,2011-02-04,308,0,0,393.48999999999995,0.0,308
17227,2010-12-06,2011-11-21,368,5,350,939.32,70.0,18
17228,2010-12-02,2011-11-24,372,7,357,1906.0900000000015,51.0,15
17229,2011-07-20,2011-09-04,142,1,46,318.76000000000005,46.0,96
17230,2010-12-15,2011-03-20,359,3,95,3638.4100000000003,32.0,264
17231,2010-12-13,2011-11-27,361,9,349,3174.3200000000024,39.0,12
17232,2011-11-25,2011-12-07,14,1,12,421.5200000000001,12.0,2
17233,2011-11-04,2011-11-04,35,0,0,190.88,0.0,35
17234,2011-06-10,2011-06-10,182,0,0,149.88999999999996,0.0,182
17235,2010-12-02,2011-11-14,372,1,347,550.0600000000001,347.0,25
17236,2010-12-12,2011-11-27,362,5,350,916.1300000000002,70.0,12
17237,2011-11-17,2011-11-28,22,1,11,314.69,11.0,11
17238,2010-12-03,2011-12-07,371,14,369,3744.65,26.0,2
17239,2011-01-31,2011-01-31,312,0,0,382.50000000000006,0.0,312
17242,2011-06-12,2011-08-23,180,1,72,1135.0399999999997,72.0,108
17243,2010-12-05,2011-12-08,369,25,368,8676.849999999997,15.0,1
17244,2011-10-17,2011-10-17,53,0,0,954.9,0.0,53
17245,2011-05-19,2011-05-19,204,0,0,171.45000000000005,0.0,204
17247,2011-11-24,2011-11-24,15,0,0,282.18999999999994,0.0,15
17248,2011-08-11,2011-08-11,120,0,0,318.65000000000003,0.0,120
17250,2011-03-23,2011-12-06,261,1,258,384.52,258.0,3
17251,2010-12-12,2010-12-12,362,0,0,283.28,0.0,362
17252,2011-06-06,2011-08-15,186,1,70,353.8599999999999,70.0,116
17253,2011-11-21,2011-11-21,18,0,0,178.26,0.0,18
17254,2011-11-24,2011-12-05,15,1,11,272.44000000000005,11.0,4
17255,2011-02-13,2011-10-30,299,1,259,298.40999999999997,259.0,40
17256,2011-01-31,2011-08-24,312,1,205,240.0,205.0,107
17259,2010-12-06,2011-07-14,368,1,220,603.3699999999998,220.0,148
17262,2010-12-08,2011-10-18,366,3,314,1253.3600000000001,105.0,52
17263,2011-05-15,2011-05-15,208,0,0,63.440000000000005,0.0,208
17265,2011-06-12,2011-07-24,180,1,42,562.8999999999997,42.0,138
17266,2011-07-15,2011-12-07,147,2,145,310.63999999999993,72.0,2
17267,2011-08-04,2011-08-04,127,0,0,317.61999999999995,0.0,127
17268,2011-04-08,2011-08-24,245,3,138,763.64,46.0,107
17272,2011-03-22,2011-10-28,262,3,220,2148.6299999999997,73.0,42
17274,2011-11-04,2011-11-04,35,0,0,111.98000000000003,0.0,35
17277,2011-01-21,2011-04-26,322,1,95,1065.3500000000001,95.0,227
17278,2011-04-12,2011-04-12,241,0,0,246.04000000000008,0.0,241
17279,2011-10-13,2011-10-13,57,0,0,187.82999999999998,0.0,57
17282,2011-02-13,2011-08-01,299,2,169,1703.4100000000003,84.0,130
17284,2011-01-07,2011-10-10,336,5,276,1652.580000000002,55.0,60
17286,2011-11-18,2011-11-18,21,0,0,153.92000000000004,0.0,21
17287,2010-12-02,2011-11-13,372,6,346,1064.1100000000001,58.0,26
17288,2010-12-16,2011-11-30,358,6,349,1419.7300000000012,58.0,9
17289,2011-06-12,2011-11-08,180,2,149,944.4100000000004,74.0,31
17290,2011-11-23,2011-12-06,16,1,13,525.2399999999998,13.0,3
17291,2011-02-04,2011-02-04,308,0,0,550.8000000000002,0.0,308
17293,2010-12-13,2011-12-01,361,7,353,1875.1100000000006,50.0,8
17295,2011-10-06,2011-11-11,64,1,36,556.9499999999997,36.0,28
17297,2011-11-22,2011-11-22,17,0,0,131.78000000000006,0.0,17
17298,2011-08-07,2011-08-30,124,1,23,498.42,23.0,101
17299,2011-06-19,2011-11-28,173,3,162,669.1100000000001,54.0,11
17301,2011-11-18,2011-11-18,21,0,0,197.6300000000001,0.0,21
17302,2011-02-07,2011-11-25,305,4,291,1135.6299999999999,73.0,14
17303,2010-12-13,2010-12-13,361,0,0,250.03999999999994,0.0,361
17306,2010-12-21,2011-11-29,353,14,343,8631.310000000003,24.0,10
17309,2011-09-05,2011-09-05,95,0,0,82.75,0.0,95
17311,2011-01-27,2011-09-22,316,1,238,1384.8500000000001,238.0,78
17312,2011-07-03,2011-07-24,159,2,21,644.3,10.0,138
17313,2011-11-08,2011-11-08,31,0,0,2328.8399999999997,0.0,31
17314,2011-01-31,2011-11-15,312,7,288,2527.92,41.0,24
17315,2010-12-17,2011-12-08,357,34,356,6292.259999999996,10.0,1
17317,2011-09-11,2011-10-24,89,2,43,2600.34,22.0,46
17320,2010-12-06,2011-08-31,368,2,268,1200.6199999999997,134.0,100
17321,2011-10-03,2011-12-01,67,1,59,700.8599999999999,59.0,8
17323,2011-02-20,2011-11-24,292,6,277,921.0700000000006,46.0,15
17324,2010-12-08,2011-11-22,366,3,349,990.2300000000002,116.0,17
17325,2011-03-04,2011-03-04,280,0,0,96.8,0.0,280
17329,2011-01-28,2011-11-25,315,1,301,523.11,301.0,14
17330,2011-10-03,2011-11-17,67,1,45,363.90000000000003,45.0,22
17331,2011-08-08,2011-08-08,123,0,0,175.2,0.0,123
17333,2011-09-15,2011-09-15,85,0,0,494.24999999999994,0.0,85
17334,2011-02-04,2011-02-10,308,1,6,307.02000000000004,6.0,302
17337,2011-02-02,2011-07-11,310,3,159,2027.8700000000033,53.0,151
17338,2010-12-13,2011-11-22,361,7,344,6643.929999999995,49.0,17
17339,2010-12-09,2011-09-06,365,1,271,243.36,271.0,94
17340,2010-12-08,2011-11-10,366,7,337,12353.289999999999,48.0,29
17341,2010-12-08,2011-07-06,366,1,210,781.3600000000001,210.0,156
17343,2010-12-19,2010-12-19,355,0,0,193.63999999999996,0.0,355
17344,2011-10-24,2011-10-24,46,0,0,160.56999999999994,0.0,46
17345,2011-05-27,2011-11-24,196,2,181,537.7399999999999,90.0,15
17346,2010-12-01,2011-12-06,373,13,370,2676.559999999999,28.0,3
17347,2011-09-14,2011-09-14,86,0,0,228.96,0.0,86
17348,2011-02-15,2011-11-25,297,4,283,1159.5200000000011,71.0,14
17349,2011-06-13,2011-06-13,179,0,0,110.75,0.0,179
17350,2011-10-19,2011-12-01,51,2,43,1286.0700000000002,22.0,8
17351,2011-03-11,2011-11-03,273,2,237,587.15,118.0,36
17353,2011-07-08,2011-08-02,154,1,25,1740.0,25.0,129
17354,2011-10-20,2011-10-20,50,0,0,1393.06,0.0,50
17356,2011-02-01,2011-02-01,311,0,0,178.21999999999997,0.0,311
17357,2011-11-15,2011-11-15,24,0,0,388.1399999999999,0.0,24
17358,2010-12-19,2011-02-09,355,1,52,365.84999999999985,52.0,303
17359,2011-11-28,2011-11-28,11,0,0,127.85999999999999,0.0,11
17360,2011-06-08,2011-11-22,184,1,167,585.7900000000002,167.0,17
17361,2011-02-21,2011-10-21,291,2,242,488.2,121.0,49
17362,2011-02-03,2011-04-14,309,1,70,312.22999999999996,70.0,239
17364,2011-01-12,2011-12-09,331,9,331,4481.179999999996,37.0,0
17365,2011-01-11,2011-11-27,332,6,320,4801.559999999999,53.0,12
17367,2011-04-15,2011-04-15,238,0,0,168.4,0.0,238
17368,2011-01-06,2011-11-16,337,7,314,1912.6700000000008,45.0,23
17370,2011-06-23,2011-09-28,169,3,97,446.18,32.0,72
17371,2010-12-13,2011-11-22,361,1,344,423.8899999999998,344.0,17
17372,2010-12-12,2011-10-30,362,7,322,1342.6800000000012,46.0,40
17373,2011-01-31,2011-10-30,312,3,272,646.9200000000001,91.0,40
17374,2011-03-03,2011-05-05,281,1,63,495.7699999999999,63.0,218
17375,2010-12-13,2011-05-24,361,2,162,400.09999999999985,81.0,199
17376,2011-02-01,2011-09-30,311,1,241,203.2,241.0,70
17377,2010-12-01,2011-11-16,373,19,350,4100.919999999995,18.0,23
17379,2011-11-28,2011-11-28,11,0,0,404.66,0.0,11
17381,2010-12-02,2011-12-01,372,19,364,20275.60999999999,19.0,8
17382,2011-10-05,2011-10-05,65,0,0,65.4,0.0,65
17383,2011-12-05,2011-12-05,4,0,0,199.29000000000002,0.0,4
17384,2011-05-04,2011-11-20,219,1,200,336.4,200.0,19
17385,2011-11-25,2011-11-25,14,0,0,261.11000000000007,0.0,14
17386,2011-06-27,2011-12-02,165,3,158,2686.42,53.0,7
17387,2011-11-06,2011-11-20,33,1,14,784.11,14.0,19
17388,2011-02-25,2011-09-23,287,3,210,1259.56,70.0,77
17389,2011-01-12,2011-12-09,331,31,331,31833.680000000015,11.0,0
17391,2011-06-28,2011-06-29,164,1,1,508.8,1.0,163
17392,2010-12-16,2011-02-06,358,1,52,457.91,52.0,306
17394,2011-05-04,2011-05-04,219,0,0,203.86999999999992,0.0,219
17396,2010-12-03,2011-10-31,371,3,332,7330.800000000001,111.0,39
17397,2011-11-17,2011-11-17,22,0,0,696.4099999999999,0.0,22
17398,2011-03-29,2011-08-17,255,2,141,653.3799999999999,70.0,114
17400,2010-12-21,2011-08-05,353,4,227,2129.9600000000023,57.0,126
17402,2010-12-05,2011-12-05,369,11,365,2633.8499999999995,33.0,4
17403,2011-11-03,2011-11-03,36,0,0,281.62000000000006,0.0,36
17404,2010-12-14,2011-12-05,360,14,356,31906.819999999992,25.0,4
17405,2011-07-12,2011-12-08,150,2,149,1031.41,74.0,1
17406,2010-12-08,2011-01-10,366,1,33,2200.42,33.0,333
17408,2011-06-29,2011-06-29,163,0,0,32.65,0.0,163
17409,2011-04-05,2011-06-08,248,1,64,771.8499999999999,64.0,184
17410,2011-05-08,2011-11-23,215,4,199,1214.7199999999998,50.0,16
17411,2011-03-23,2011-11-27,261,2,249,778.9399999999999,124.0,12
17412,2010-12-02,2011-12-07,372,6,370,1258.0600000000002,62.0,2
17414,2011-06-08,2011-10-27,184,1,141,778.0,141.0,43
17415,2011-09-21,2011-09-21,79,0,0,507.8399999999999,0.0,79
17416,2011-03-03,2011-11-10,281,6,252,6893.420000000002,42.0,29
17418,2011-01-20,2011-10-28,323,1,281,463.4600000000001,281.0,42
17419,2010-12-07,2011-11-28,367,10,356,4226.57,36.0,11
17420,2010-12-01,2011-10-20,373,2,323,598.8300000000002,162.0,50
17422,2011-02-16,2011-11-23,296,5,280,1979.37,56.0,16
17423,2011-05-06,2011-10-24,217,1,171,698.4100000000003,171.0,46
17425,2011-10-10,2011-11-20,60,1,41,759.1699999999995,41.0,19
17426,2011-03-02,2011-12-01,282,3,274,5037.259999999998,91.0,8
17427,2011-09-29,2011-09-29,71,0,0,100.8,0.0,71
17428,2010-12-06,2011-12-09,368,20,368,17256.850000000002,18.0,0
17429,2011-05-05,2011-08-03,218,2,90,524.9200000000002,45.0,128
17430,2010-12-09,2011-11-07,365,1,333,265.76000000000005,333.0,32
17431,2011-01-30,2011-01-30,313,0,0,403.30000000000007,0.0,313
17432,2011-11-02,2011-11-21,37,1,19,365.76000000000005,19.0,18
17433,2011-09-12,2011-09-12,88,0,0,303.16,0.0,88
17434,2011-09-15,2011-12-07,85,6,83,2373.8200000000006,14.0,2
17436,2011-04-27,2011-12-08,226,1,225,216.30000000000004,225.0,1
17438,2011-03-31,2011-03-31,253,0,0,388.45000000000005,0.0,253
17440,2011-04-06,2011-07-06,247,1,91,186.42,91.0,156
17442,2011-02-22,2011-11-03,290,5,254,2248.560000000001,51.0,36
17443,2011-05-04,2011-05-04,219,0,0,534.24,0.0,219
17444,2011-06-20,2011-07-15,172,2,25,2940.0400000000013,12.0,147
17446,2011-02-02,2011-06-16,310,1,134,120.9,134.0,176
17447,2011-09-29,2011-10-30,71,1,31,541.5300000000001,31.0,40
17449,2010-12-15,2011-12-07,359,5,357,2520.8599999999997,71.0,2
17450,2010-12-07,2011-12-01,367,26,359,194550.79000000007,14.0,8
17451,2011-08-26,2011-12-08,105,4,104,1721.4,26.0,1
17453,2011-10-06,2011-11-22,64,1,47,486.72,47.0,17
17454,2010-12-15,2011-05-31,359,3,167,517.5300000000002,56.0,192
17455,2011-05-20,2011-05-20,203,0,0,131.7,0.0,203
17456,2010-12-09,2010-12-09,365,0,0,249.85999999999999,0.0,365
17457,2011-01-04,2011-08-05,339,4,213,1737.7,53.0,126
17458,2011-11-24,2011-11-24,15,0,0,316.49999999999994,0.0,15
17459,2011-10-10,2011-10-27,60,1,17,657.3,17.0,43
17460,2010-12-01,2011-09-06,373,5,279,622.43,56.0,94
17461,2011-11-10,2011-11-17,29,1,7,757.4599999999996,7.0,22
17462,2011-02-28,2011-10-10,284,1,224,675.6899999999999,224.0,60
17463,2011-01-30,2011-11-23,313,4,297,1896.410000000002,74.0,16
17464,2011-07-04,2011-07-04,158,0,0,289.96000000000004,0.0,158
17466,2011-09-22,2011-11-29,78,1,68,763.2800000000003,68.0,10
17468,2011-11-25,2011-11-29,14,1,4,137.0,4.0,10
17469,2011-05-19,2011-11-23,204,4,188,1870.9699999999996,47.0,16
17470,2010-12-07,2011-10-26,367,4,323,1125.0700000000002,81.0,44
17472,2011-02-13,2011-06-01,299,2,108,710.2900000000002,54.0,191
17475,2011-09-21,2011-09-21,79,0,0,194.36999999999995,0.0,79
17480,2011-09-23,2011-09-23,77,0,0,511.82,0.0,77
17481,2011-09-07,2011-12-06,93,3,90,1255.5900000000006,30.0,3
17483,2011-06-09,2011-10-05,183,2,118,414.0400000000001,59.0,65
17486,2011-03-23,2011-03-23,261,0,0,396.87000000000006,0.0,261
17489,2011-05-11,2011-10-12,212,1,154,376.64,154.0,58
17490,2011-06-16,2011-12-09,176,5,176,2092.3199999999997,35.0,0
17491,2010-12-07,2011-12-08,367,9,366,3558.8700000000003,41.0,1
17492,2011-04-05,2011-04-05,248,0,0,374.57,0.0,248
17495,2011-11-01,2011-12-02,38,1,31,497.56000000000006,31.0,7
17496,2010-12-16,2010-12-16,358,0,0,271.05000000000007,0.0,358
17498,2011-09-25,2011-09-25,75,0,0,272.21999999999997,0.0,75
17499,2011-02-23,2011-02-23,289,0,0,622.88,0.0,289
17500,2011-11-10,2011-11-22,29,2,12,1138.0,6.0,17
17501,2011-05-03,2011-05-03,220,0,0,288.59999999999997,0.0,220
17502,2011-11-10,2011-11-30,29,3,20,689.0999999999999,7.0,9
17503,2011-11-01,2011-12-07,38,1,36,558.9599999999999,36.0,2
17504,2011-01-21,2011-05-17,322,5,116,2997.0300000000007,23.0,206
17505,2011-05-18,2011-07-01,205,1,44,1145.84,44.0,161
17506,2011-09-25,2011-09-25,75,0,0,302.20000000000005,0.0,75
17507,2011-02-03,2011-03-23,309,1,48,605.5799999999999,48.0,261
17508,2011-03-04,2011-03-04,280,0,0,387.31000000000006,0.0,280
17509,2011-10-07,2011-10-13,63,2,6,6115.140000000001,3.0,57
17510,2011-11-15,2011-11-15,24,0,0,308.47999999999996,0.0,24
17511,2010-12-01,2011-12-07,373,27,371,91062.37999999996,14.0,2
17512,2011-02-11,2011-11-11,301,9,273,2924.990000000001,30.0,28
17513,2011-09-28,2011-09-28,72,0,0,513.2,0.0,72
17514,2011-08-03,2011-08-03,128,0,0,208.65,0.0,128
17515,2011-01-25,2011-11-08,318,3,287,639.0199999999998,96.0,31
17516,2011-02-27,2011-11-24,285,3,270,768.0800000000002,90.0,15
17517,2011-02-04,2011-02-04,308,0,0,153.94000000000003,0.0,308
17519,2010-12-06,2011-11-22,368,5,351,1844.0200000000004,70.0,17
17520,2011-10-17,2011-10-17,53,0,0,546.8100000000001,0.0,53
17521,2011-05-24,2011-11-10,199,2,170,723.2099999999998,85.0,29
17522,2011-05-05,2011-12-08,218,4,217,1070.71,54.0,1
17523,2011-11-20,2011-11-28,19,2,8,652.7400000000001,4.0,11
17524,2010-12-13,2010-12-13,361,0,0,145.0,0.0,361
17525,2010-12-15,2010-12-15,359,0,0,422.70000000000005,0.0,359
17526,2010-12-09,2011-12-05,365,3,361,1195.8999999999999,120.0,4
17527,2011-05-05,2011-10-17,218,3,165,939.37,55.0,53
17528,2011-09-29,2011-12-08,71,6,70,3628.5000000000014,12.0,1
17530,2010-12-09,2011-12-08,365,8,364,2385.0000000000023,46.0,1
17531,2011-06-02,2011-06-02,190,0,0,296.70000000000005,0.0,190
17534,2011-10-17,2011-10-17,53,0,0,223.36000000000004,0.0,53
17535,2011-03-04,2011-03-04,280,0,0,164.4,0.0,280
17536,2011-06-15,2011-06-15,177,0,0,76.5,0.0,177
17537,2011-02-09,2011-11-10,303,1,274,897.6200000000005,274.0,29
17538,2011-11-14,2011-11-14,25,0,0,98.42000000000002,0.0,25
17540,2011-01-27,2011-11-15,316,1,292,578.9000000000001,292.0,24
17542,2011-03-15,2011-03-15,269,0,0,170.75,0.0,269
17545,2011-10-27,2011-10-27,43,0,0,645.9599999999999,0.0,43
17548,2011-04-20,2011-04-20,233,0,0,103.3,0.0,233
17549,2011-10-19,2011-11-16,51,1,28,148.86,28.0,23
17550,2011-04-10,2011-05-26,243,1,46,267.16000000000014,46.0,197
17551,2010-12-15,2010-12-15,359,0,0,306.84,0.0,359
17552,2010-12-02,2011-10-10,372,2,312,930.41,156.0,60
17553,2011-08-02,2011-08-02,129,0,0,1487.6,0.0,129
17554,2011-07-14,2011-12-08,148,4,147,1952.4499999999998,37.0,1
17555,2011-01-09,2011-11-20,334,1,315,483.25999999999993,315.0,19
17556,2011-05-18,2011-05-18,205,0,0,157.9,0.0,205
17557,2011-09-19,2011-11-25,81,2,67,541.46,34.0,14
17560,2011-02-02,2011-09-06,310,3,216,854.9500000000002,72.0,94
17561,2011-11-20,2011-11-20,19,0,0,167.61999999999998,0.0,19
17562,2011-06-19,2011-11-25,173,6,159,1122.3799999999999,26.0,14
17564,2011-09-20,2011-11-15,80,2,56,454.0099999999999,28.0,24
17566,2011-11-14,2011-12-01,25,1,17,901.2100000000007,17.0,8
17567,2010-12-02,2011-12-02,372,7,365,4331.48,52.0,7
17569,2011-01-11,2011-01-11,332,0,0,344.13999999999993,0.0,332
17571,2011-02-14,2011-10-20,298,3,248,1498.5100000000014,83.0,50
17572,2010-12-01,2011-09-29,373,3,302,226.75000000000009,101.0,71
17573,2011-09-07,2011-11-10,93,2,64,380.59999999999997,32.0,29
17574,2011-04-11,2011-04-11,242,0,0,185.65000000000006,0.0,242
17576,2010-12-09,2011-12-01,365,17,357,3622.679999999998,21.0,8
17578,2011-05-05,2011-05-05,218,0,0,143.45999999999998,0.0,218
17579,2011-06-13,2011-12-05,179,2,175,448.8999999999999,88.0,4
17580,2010-12-16,2011-04-01,358,2,106,215.72000000000003,53.0,252
17581,2010-12-02,2011-12-09,372,9,372,11045.039999999988,41.0,0
17582,2011-04-17,2011-04-17,236,0,0,175.27,0.0,236
17584,2011-08-04,2011-12-02,127,1,120,1242.3000000000002,120.0,7
17585,2011-01-05,2011-08-22,338,3,229,1133.0700000000004,76.0,109
17588,2011-04-21,2011-08-31,232,2,132,1240.2000000000003,66.0,100
17589,2011-04-13,2011-10-10,240,3,180,2404.170000000001,60.0,60
17590,2011-10-30,2011-12-07,40,2,38,1479.22,19.0,2
17591,2010-12-07,2011-09-27,367,6,294,2225.970000000001,49.0,73
17593,2010-12-22,2011-12-06,352,4,349,3927.3399999999997,87.0,3
17594,2011-03-30,2011-09-15,254,1,169,993.1799999999995,169.0,85
17595,2011-11-02,2011-11-27,37,1,25,388.7900000000001,25.0,12
