CustomerID,sales,frequency,recency,rfm_segment,rfm_level
17623,527.05,1,33,312,Bronze
18252,526.6699999999997,2,51,212,Bronze
16892,525.54,5,2,422,Silver
17290,525.2399999999999,2,4,412,Silver
17429,524.9200000000002,3,129,222,Bronze
15467,524.8799999999999,3,10,422,Silver
15891,524.52,1,227,112,Tin
13721,524.14,1,37,312,Bronze
17329,523.11,2,15,412,Silver
18017,523.0,3,82,222,Bronze
17712,522.91,1,45,312,Bronze
14871,522.3800000000001,4,4,422,Silver
12863,521.2,1,53,212,Bronze
15149,520.8,1,134,212,Bronze
14873,519.68,1,211,112,Tin
13643,519.44,3,32,322,Silver
16650,518.4200000000002,1,72,212,Bronze
15030,518.28,2,72,212,Bronze
16135,517.5499999999998,1,263,112,Tin
17454,517.53,4,193,122,Bronze
18205,517.3599999999999,2,37,312,Bronze
13043,516.4200000000002,1,274,112,Tin
15809,515.77,5,37,322,Silver
17812,514.6099999999999,3,13,422,Silver
15246,514.15,2,239,112,Tin
13005,513.7,2,174,112,Tin
13963,513.24,3,309,122,Bronze
17513,513.2,1,73,212,Bronze
17805,512.31,1,74,212,Bronze
15525,511.99,2,3,412,Silver
17480,511.82,1,78,212,Bronze
14851,511.35,2,24,312,Bronze
16561,511.12,2,6,412,Silver
14081,510.99999999999983,1,303,112,Tin
15406,510.70999999999987,2,32,312,Bronze
12904,509.57999999999987,2,19,312,Bronze
15417,508.8000000000001,1,86,212,Bronze
17391,508.8,2,164,112,Tin
14317,508.58,1,65,212,Bronze
17958,508.45999999999987,1,117,212,Bronze
17415,507.83999999999986,1,80,212,Bronze
14158,507.66000000000014,1,41,312,Bronze
14820,507.29,4,22,322,Silver
15721,507.07999999999987,1,12,412,Silver
16960,507.05000000000007,3,39,322,Silver
13885,506.80000000000007,2,190,112,Tin
16614,506.19,1,183,112,Tin
14014,505.18000000000006,1,78,212,Bronze
12991,503.76,2,24,312,Bronze
17630,503.59999999999985,2,170,112,Tin
15006,502.08999999999975,1,52,212,Bronze
13865,501.56,4,59,222,Bronze
15881,501.39,5,313,122,Bronze
13116,501.14,1,139,112,Tin
13247,501.12,4,18,422,Silver
16616,500.42000000000013,2,16,412,Silver
15389,500.0,1,173,112,Tin
14958,499.68,3,148,122,Bronze
14077,499.42,5,41,322,Silver
15193,499.32,1,61,212,Bronze
14681,498.95,3,72,222,Bronze
16488,498.8,3,34,322,Silver
15142,498.74,1,47,312,Bronze
17053,498.48,1,131,212,Bronze
17298,498.42000000000013,2,102,212,Bronze
16820,497.61000000000007,1,96,212,Bronze
17495,497.56000000000006,2,8,412,Silver
16368,497.43,2,3,412,Silver
15300,496.4399999999998,1,65,212,Bronze
17374,495.77,2,219,112,Tin
15448,494.64,1,313,112,Tin
16352,494.44000000000005,2,18,412,Silver
17333,494.25,1,86,212,Bronze
15877,493.28,2,2,412,Silver
13176,492.84000000000015,1,47,312,Bronze
14270,492.64999999999986,1,332,112,Tin
15507,492.36,1,172,112,Tin
13732,491.86,1,29,312,Bronze
15000,490.52,1,48,312,Bronze
14416,490.22,2,23,312,Bronze
17361,488.2000000000001,3,50,322,Silver
16546,487.75,1,291,112,Tin
16643,487.51,1,246,112,Tin
13338,487.02,1,158,112,Tin
13675,486.82,2,152,112,Tin
17453,486.72,2,18,412,Silver
15287,486.69000000000005,2,23,312,Bronze
13153,486.22,1,6,412,Silver
15109,484.95,1,246,112,Tin
16999,484.82,2,24,312,Bronze
13329,484.79999999999984,1,32,312,Bronze
16504,484.37999999999977,1,26,312,Bronze
16518,484.32000000000005,2,62,212,Bronze
14130,483.86,1,320,112,Tin
14147,483.4,2,79,212,Bronze
17555,483.26,2,20,312,Bronze
14450,483.25,3,181,122,Bronze
16603,482.47,2,75,212,Bronze
17950,482.2000000000001,3,73,222,Bronze
16693,482.01,2,69,212,Bronze
18216,481.75,1,32,312,Bronze
15091,480.71,1,68,212,Bronze
16812,479.35000000000014,1,361,112,Tin
16008,478.78,3,24,322,Silver
15862,478.65,3,9,422,Silver
15589,478.53,3,256,122,Bronze
16768,478.09,3,48,322,Silver
13092,477.83,5,71,222,Bronze
14320,477.79000000000013,2,207,112,Tin
13034,476.91,1,55,212,Bronze
18176,476.35,1,359,112,Tin
14853,475.8,2,25,312,Bronze
14497,475.36999999999983,1,310,112,Tin
15780,475.28,3,184,122,Bronze
15349,473.80999999999983,2,159,112,Tin
15557,473.65,1,29,312,Bronze
16374,473.0299999999999,2,67,212,Bronze
14013,473.02,3,111,222,Bronze
16038,471.78,3,8,422,Silver
16885,471.51,3,16,422,Silver
13066,470.80000000000007,2,25,312,Bronze
15963,470.76,2,20,312,Bronze
14431,470.36,1,303,112,Tin
15471,469.4799999999999,1,3,412,Silver
15026,469.0,3,81,222,Bronze
14896,468.77,2,205,112,Tin
13171,468.41,3,22,322,Silver
17420,467.98,2,51,212,Bronze
14029,467.66,2,64,212,Bronze
15468,467.50999999999993,2,52,212,Bronze
14205,466.7000000000001,2,17,412,Silver
16244,466.12,1,212,112,Tin
13248,465.68,2,125,212,Bronze
15036,465.54999999999984,3,73,222,Bronze
15353,465.36999999999983,1,255,112,Tin
17140,465.32,1,248,112,Tin
16742,464.9,1,47,312,Bronze
13928,464.57000000000005,4,11,422,Silver
16586,463.95,1,249,112,Tin
14967,463.8,1,50,312,Bronze
17418,463.46,2,43,312,Bronze
14489,463.38000000000005,1,208,112,Tin
12945,462.9500000000001,1,289,112,Tin
14331,462.66,2,125,212,Bronze
14470,461.19,2,12,412,Silver
16824,460.64,2,16,412,Silver
16805,460.58999999999986,2,174,112,Tin
14829,460.58,3,30,322,Silver
16589,459.24,3,72,222,Bronze
17880,458.9199999999999,1,365,112,Tin
15754,458.57,3,52,222,Bronze
17392,457.91,2,307,112,Tin
15092,457.81000000000006,2,216,112,Tin
15121,457.72,2,51,212,Bronze
13398,457.34000000000015,1,193,112,Tin
12999,455.88,3,197,122,Bronze
14513,455.59,3,101,222,Bronze
15585,455.30000000000007,1,177,112,Tin
16529,455.25,1,191,112,Tin
13485,454.24,1,234,112,Tin
15475,454.10999999999984,1,78,212,Bronze
17564,454.0100000000001,3,25,322,Silver
13838,453.62000000000006,3,6,422,Silver
18158,453.40000000000015,2,10,412,Silver
18071,453.0,2,258,112,Tin
14184,452.89,1,67,212,Bronze
12970,452.24,4,8,422,Silver
16574,451.43999999999977,1,72,212,Bronze
15802,451.42,1,143,112,Tin
14173,450.84,4,11,422,Silver
17040,449.72999999999985,1,138,112,Tin
13489,449.52,4,106,222,Bronze
15739,449.12000000000006,1,67,212,Bronze
17579,448.9,3,5,422,Silver
14780,447.67999999999984,2,55,212,Bronze
15456,447.22,3,284,122,Bronze
15368,446.94000000000005,1,22,312,Bronze
14149,446.62000000000006,1,221,112,Tin
17370,446.18,4,73,222,Bronze
17190,444.74,2,59,212,Bronze
18006,444.68,1,24,312,Bronze
14638,443.6,1,51,212,Bronze
16404,443.0500000000001,1,71,212,Bronze
18222,443.0,1,93,212,Bronze
14093,442.84999999999985,1,13,412,Silver
15028,441.16,3,9,422,Silver
14022,440.0,1,226,112,Tin
18233,440.0,1,326,112,Tin
15524,440.0,1,25,312,Bronze
13954,439.92,2,2,412,Silver
16025,439.66,1,30,312,Bronze
13359,439.56,1,64,212,Bronze
16968,439.43000000000006,2,5,412,Silver
13358,439.03,1,269,112,Tin
14272,437.96,2,74,212,Bronze
16034,437.69999999999993,3,197,122,Bronze
15553,437.2299999999999,1,61,212,Bronze
16084,436.18,1,300,112,Tin
15551,436.06,1,37,312,Bronze
16948,435.02,3,139,122,Bronze
14910,434.35,4,3,422,Silver
14460,434.34,3,111,222,Bronze
17035,433.53,2,246,112,Tin
14157,432.88000000000017,2,20,312,Bronze
16236,432.19999999999993,1,79,212,Bronze
16881,432.0,1,67,212,Bronze
15976,430.94,2,166,112,Tin
18106,430.6999999999999,1,330,112,Tin
13245,430.5,1,51,212,Bronze
12827,430.15,3,6,422,Silver
14998,429.87,2,171,112,Tin
16884,429.84,2,38,312,Bronze
15450,429.84,1,31,312,Bronze
15230,429.6,2,240,112,Tin
15957,428.88999999999993,1,32,312,Bronze
13602,428.88999999999993,1,65,212,Bronze
16324,428.67999999999984,3,129,222,Bronze
15360,427.93,1,40,312,Bronze
15994,427.07000000000005,1,55,212,Bronze
15930,426.63000000000017,1,68,212,Bronze
14288,426.6,1,214,112,Tin
15639,425.32,1,135,212,Bronze
16780,425.19,2,101,212,Bronze
17134,425.0,2,107,212,Bronze
17371,423.89,3,18,422,Silver
16119,423.36,2,9,412,Silver
18034,422.88,2,22,312,Bronze
17525,422.7000000000001,1,360,112,Tin
13473,422.64,2,61,212,Bronze
16689,422.6,2,76,212,Bronze
18240,422.58,1,47,312,Bronze
16203,422.2,3,59,222,Bronze
17232,421.52,2,3,412,Silver
14757,420.5,1,76,212,Bronze
15206,420.3,4,11,422,Silver
17198,420.20999999999987,2,24,312,Bronze
14124,419.58,1,85,212,Bronze
15361,418.92000000000013,1,362,112,Tin
15967,418.83,2,24,312,Bronze
17701,417.9500000000001,1,253,112,Tin
16629,417.72999999999985,2,74,212,Bronze
13615,417.69000000000017,1,319,112,Tin
16737,417.6,1,54,212,Bronze
12833,417.38,1,146,112,Tin
14176,417.35,3,298,122,Bronze
18001,417.23,2,13,412,Silver
13166,417.19999999999993,1,284,112,Tin
16816,417.06000000000006,4,104,222,Bronze
13889,416.9,1,93,212,Bronze
15935,416.86,2,240,112,Tin
16957,416.64,2,240,112,Tin
13085,416.08,2,158,112,Tin
15803,415.82,1,52,212,Bronze
14139,415.82,1,47,312,Bronze
12930,415.8,2,79,212,Bronze
13077,415.55000000000007,3,2,422,Silver
15725,415.25000000000017,1,16,412,Silver
14333,415.2,1,68,212,Bronze
16795,414.88000000000005,1,366,112,Tin
12993,414.7600000000001,4,24,322,Silver
16239,414.2,2,57,212,Bronze
17483,414.04,3,66,222,Bronze
17052,413.75000000000006,1,29,312,Bronze
13974,413.59,1,50,312,Bronze
16834,413.46,1,228,112,Tin
14620,412.78,2,206,112,Tin
13827,412.05,3,58,222,Bronze
15523,412.00999999999993,1,85,212,Bronze
16272,411.70000000000016,1,117,212,Bronze
17913,411.6,2,59,212,Bronze
14670,411.53000000000014,2,281,112,Tin
15186,411.41,2,15,412,Silver
15099,410.48,1,85,212,Bronze
15695,409.98000000000013,2,267,112,Tin
14048,409.92999999999984,1,306,112,Tin
14348,409.57,1,261,112,Tin
12990,409.5,3,32,322,Silver
15225,409.40000000000015,1,235,112,Tin
16243,409.09999999999985,2,34,312,Bronze
16018,408.9,2,40,312,Bronze
15269,408.8,1,24,312,Bronze
16399,408.57000000000005,2,20,312,Bronze
17931,408.36,2,135,212,Bronze
16385,407.66000000000014,2,61,212,Bronze
16010,407.5,3,246,122,Bronze
15184,406.76,2,30,312,Bronze
15127,406.53,1,66,212,Bronze
16947,406.4800000000001,1,236,112,Tin
15342,406.08999999999986,1,130,212,Bronze
14616,406.08,3,243,122,Bronze
16204,405.71,1,24,312,Bronze
18036,405.62,3,33,322,Silver
12922,405.38,1,162,112,Tin
17379,404.66,1,12,412,Silver
15938,404.58,5,113,222,Bronze
16319,404.4,1,218,112,Tin
16484,404.3,2,174,112,Tin
17431,403.30000000000007,1,314,112,Tin
15158,401.40000000000015,1,46,312,Bronze
16500,400.86,6,5,432,Silver
16198,400.681,1,76,212,Bronze
17375,400.1,3,200,122,Bronze
18164,399.65,1,38,312,Bronze
18154,399.19,2,4,412,Silver
15522,398.84,2,33,312,Bronze
17830,398.7,3,2,422,Silver
13352,397.98000000000013,1,61,212,Bronze
15429,397.35,2,27,312,Bronze
17926,397.29,2,134,212,Bronze
12824,397.12,1,60,212,Bronze
13594,396.97,1,53,212,Bronze
13673,396.92,2,19,312,Bronze
17486,396.87000000000006,1,262,112,Tin
15883,396.47999999999985,2,3,412,Silver
18067,396.33000000000015,1,41,312,Bronze
16354,395.8,2,64,212,Bronze
17603,394.72,1,79,212,Bronze
14619,394.44,1,246,112,Tin
16207,394.38,1,26,312,Bronze
15386,394.14,1,187,112,Tin
15264,393.74000000000007,1,65,212,Bronze
13705,393.72,2,8,412,Silver
15081,393.65,4,23,322,Silver
15345,393.54,1,46,312,Bronze
17226,393.49,1,309,112,Tin
14600,393.32999999999987,1,306,112,Tin
17884,392.83,2,4,412,Silver
16898,392.73000000000013,2,27,312,Bronze
15837,391.98,1,65,212,Bronze
16917,391.52000000000015,1,277,112,Tin
12982,390.54,1,243,112,Tin
17614,390.0699999999998,1,58,212,Bronze
17936,389.83999999999986,1,6,412,Silver
18024,389.78,2,153,112,Tin
14752,389.63999999999993,1,44,312,Bronze
13873,389.6,3,120,222,Bronze
13345,389.50000000000006,1,288,112,Tin
16233,389.28,2,72,212,Bronze
15847,389.26999999999987,2,39,312,Bronze
17595,388.79,2,13,412,Silver
15592,388.58,1,47,312,Bronze
13899,388.52,2,17,412,Silver
13856,388.5,3,169,122,Bronze
17438,388.4500000000001,1,254,112,Tin
16776,388.27999999999986,1,61,212,Bronze
14538,388.25,2,65,212,Bronze
17357,388.1399999999999,2,25,312,Bronze
17817,387.68,3,5,422,Silver
14420,387.52,1,100,212,Bronze
14114,386.53,2,274,112,Tin
15664,386.43,1,51,212,Bronze
14779,386.15,3,281,122,Bronze
18085,386.05,1,331,112,Tin
13821,385.63999999999993,2,145,112,Tin
17711,385.1,2,11,412,Silver
15018,384.96,2,39,312,Bronze
13833,384.79999999999984,1,160,112,Tin
17250,384.52,2,4,412,Silver
17189,384.4,2,107,212,Bronze
17205,384.08,1,54,212,Bronze
16982,384.06,1,61,212,Bronze
15440,383.68000000000006,3,55,222,Bronze
14304,383.4500000000001,1,223,112,Tin
15424,383.34,2,255,112,Tin
12832,383.03,2,33,312,Bronze
18181,382.8,1,25,312,Bronze
17239,382.50000000000006,1,313,112,Tin
13657,382.14,2,11,412,Silver
15090,381.32000000000005,1,309,112,Tin
16441,381.2,2,68,212,Bronze
12871,380.64,2,85,212,Bronze
17573,380.6,3,30,322,Silver
16930,380.5500000000001,3,27,322,Silver
17138,380.5,1,276,112,Tin
12890,380.47,1,25,312,Bronze
16769,380.3899999999999,1,261,112,Tin
17031,380.35,2,12,412,Silver
14731,380.02,3,48,322,Silver
13656,379.65000000000015,2,165,112,Tin
13589,379.65,2,15,412,Silver
17878,379.4500000000001,1,44,312,Bronze
15885,379.35,3,93,222,Bronze
16909,379.14,1,73,212,Bronze
13372,378.64,1,90,212,Bronze
17078,378.20000000000016,2,37,312,Bronze
16916,378.18,1,24,312,Bronze
14396,377.63999999999993,1,66,212,Bronze
17736,377.4399999999998,3,10,422,Silver
15025,377.01,1,34,312,Bronze
17489,376.64,2,59,212,Bronze
13936,376.58,1,180,112,Tin
14448,375.35,2,10,412,Silver
14079,375.1,1,125,212,Bronze
16147,375.0,1,134,212,Bronze
14067,374.7000000000001,2,64,212,Bronze
17492,374.57,1,249,112,Tin
12873,374.0,1,283,112,Tin
13351,373.94,1,67,212,Bronze
16654,373.87,3,142,122,Bronze
16903,373.24,1,30,312,Bronze
12895,372.8,2,43,312,Bronze
12981,372.22,2,30,312,Bronze
16065,372.09000000000015,1,366,112,Tin
13300,371.89,1,170,112,Tin
17765,371.88000000000017,3,159,122,Bronze
13030,371.73999999999984,1,12,412,Silver
14690,371.7,2,45,312,Bronze
18155,371.62,3,76,222,Bronze
15472,371.56,1,114,212,Bronze
14950,371.2,1,20,312,Bronze
15975,371.01,1,85,212,Bronze
15063,370.8,1,214,112,Tin
16343,370.48,2,17,412,Silver
16758,369.34,1,66,212,Bronze
14888,369.2,1,208,112,Tin
15919,369.16999999999985,1,20,312,Bronze
16372,367.92999999999984,2,34,312,Bronze
17911,366.23,1,10,412,Silver
17358,365.85,2,304,112,Tin
17432,365.76,2,19,312,Bronze
16499,365.45,2,361,112,Tin
13455,365.4,1,25,312,Bronze
16202,365.27,1,361,112,Tin
14886,364.80000000000007,1,253,112,Tin
15949,364.72,2,17,412,Silver
15343,364.5,1,88,212,Bronze
14528,364.22,1,38,312,Bronze
17330,363.9,2,23,312,Bronze
15901,363.88000000000005,3,17,422,Silver
14171,363.79,1,99,212,Bronze
16509,363.7,1,297,112,Tin
16485,363.65,1,78,212,Bronze
18056,363.65,1,289,112,Tin
14427,363.34,2,51,212,Bronze
16378,362.94999999999993,3,248,122,Bronze
16052,362.06000000000006,1,55,212,Bronze
13844,361.62,1,12,412,Silver
16305,361.21999999999986,1,139,112,Tin
13291,361.11,1,156,112,Tin
15872,360.92999999999984,2,15,412,Silver
16595,360.1600000000003,1,62,212,Bronze
13780,360.0100000000001,2,8,412,Silver
13298,360.0,1,2,412,Silver
15120,358.8199999999998,1,134,212,Bronze
17062,358.73,3,314,122,Bronze
17948,358.56000000000006,1,148,112,Tin
16823,358.37999999999994,1,228,112,Tin
13228,358.0,1,82,212,Bronze
13976,357.98000000000013,1,207,112,Tin
16971,357.20999999999987,1,39,312,Bronze
18040,357.2000000000001,2,20,312,Bronze
13453,356.98,2,166,112,Tin
14500,356.85,3,89,222,Bronze
15247,356.0,1,123,212,Bronze
14537,355.5600000000002,1,58,212,Bronze
15840,355.56,2,59,212,Bronze
17742,355.11,2,114,212,Bronze
13642,354.79999999999984,1,216,112,Tin
17222,354.15,1,66,212,Bronze
12888,354.12,2,215,112,Tin
12845,354.09,4,268,122,Bronze
15870,354.08999999999986,1,33,312,Bronze
17252,353.85999999999984,2,117,212,Bronze
13210,353.48,1,94,212,Bronze
13343,353.43,1,178,112,Tin
14804,353.26999999999987,1,9,412,Silver
15678,352.7000000000001,1,53,212,Bronze
18112,352.69,2,13,412,Silver
15334,351.67,3,157,122,Bronze
15789,351.3,1,359,112,Tin
13923,351.13000000000005,1,54,212,Bronze
15900,351.10999999999984,1,24,312,Bronze
13332,350.9,1,15,412,Silver
13740,350.75,1,241,112,Tin
17835,350.64,3,3,422,Silver
17795,350.3900000000001,2,180,112,Tin
13670,349.70000000000016,1,76,212,Bronze
13887,349.5499999999999,1,205,112,Tin
18250,349.2700000000001,1,311,112,Tin
15405,349.1,1,190,112,Tin
13927,348.99,1,75,212,Bronze
13790,348.7999999999999,1,5,412,Silver
18127,348.73,3,20,322,Silver
15579,348.6,2,69,212,Bronze
16159,348.20000000000016,1,282,112,Tin
13052,348.1500000000001,1,213,112,Tin
14379,348.1,2,45,312,Bronze
17668,347.75,2,2,412,Silver
13062,346.98,1,192,112,Tin
16423,346.12,1,25,312,Bronze
13091,345.82,1,29,312,Bronze
15781,345.4600000000001,3,26,322,Silver
17123,345.2999999999999,1,162,112,Tin
13774,344.99999999999994,1,82,212,Bronze
14633,344.90000000000015,1,267,112,Tin
16978,344.33,1,78,212,Bronze
17569,344.13999999999993,1,333,112,Tin
13068,344.0,2,11,412,Silver
15047,343.62,1,270,112,Tin
15520,343.49999999999994,1,2,412,Silver
18081,343.4500000000001,3,37,322,Silver
12875,343.23000000000013,2,144,112,Tin
17201,342.63,1,54,212,Bronze
16851,342.4500000000001,3,5,422,Silver
16826,341.7000000000001,1,52,212,Bronze
13347,341.36,1,71,212,Bronze
17917,341.28,3,46,322,Silver
15115,340.11000000000007,1,19,312,Bronze
13737,339.6,1,201,112,Tin
17045,339.43999999999994,3,114,222,Bronze
16545,339.3,1,165,112,Tin
17697,338.9500000000001,1,237,112,Tin
17839,338.80000000000007,1,43,312,Bronze
16183,338.7100000000001,1,68,212,Bronze
16863,338.55,1,32,312,Bronze
15652,337.74,1,92,212,Bronze
15942,337.43999999999994,1,134,212,Bronze
13930,337.33999999999986,2,58,212,Bronze
17973,337.04,1,52,212,Bronze
16105,336.96,1,249,112,Tin
17914,336.4299999999999,1,4,412,Silver
15619,336.4000000000001,1,11,412,Silver
17384,336.4,2,20,312,Bronze
14954,336.1699999999998,1,13,412,Silver
18078,336.13,2,218,112,Tin
15921,336.0300000000001,1,173,112,Tin
18276,335.8599999999999,1,44,312,Bronze
14196,335.52,1,107,212,Bronze
16063,335.32000000000005,1,261,112,Tin
17221,335.13,2,8,412,Silver
14988,334.54,1,212,112,Tin
15466,334.5300000000001,1,86,212,Bronze
15918,334.23,2,191,112,Tin
14264,333.97,2,155,112,Tin
13216,333.74,1,268,112,Tin
13727,333.48,2,29,312,Bronze
16625,333.0800000000001,1,275,112,Tin
14902,332.66,1,26,312,Bronze
13904,332.63999999999993,2,38,312,Bronze
16850,332.41,1,334,112,Tin
16803,332.2999999999999,1,66,212,Bronze
16177,331.95,1,51,212,Bronze
16030,331.24000000000007,1,310,112,Tin
15210,331.18,1,226,112,Tin
16478,331.00000000000006,3,26,322,Silver
12891,331.0,3,186,122,Bronze
17862,330.9,1,324,112,Tin
15714,330.88,2,12,412,Silver
13706,330.79,1,303,112,Tin
14517,330.4500000000001,2,34,312,Bronze
15130,330.11,1,170,112,Tin
16593,330.03,3,51,222,Bronze
12953,329.85,1,10,412,Silver
14716,329.68,2,44,312,Bronze
17866,329.65,1,143,112,Tin
17615,329.6,3,131,222,Bronze
16955,329.57,2,185,112,Tin
13239,329.56,1,262,112,Tin
17154,329.3400000000001,1,76,212,Bronze
15153,329.25,1,32,312,Bronze
14012,328.8,1,278,112,Tin
16855,328.4,2,24,312,Bronze
15213,328.3499999999999,2,319,112,Tin
14747,328.2,1,250,112,Tin
14206,328.1599999999999,1,240,112,Tin
16318,328.15,1,36,312,Bronze
15314,327.97,1,200,112,Tin
14024,327.7,2,122,212,Bronze
16366,327.3,1,19,312,Bronze
14870,327.24999999999994,1,262,112,Tin
16322,326.75,2,2,412,Silver
15574,326.6,3,178,122,Bronze
14987,326.4,2,16,412,Silver
17715,326.4,1,201,112,Tin
16071,326.24000000000007,1,45,312,Bronze
12844,325.9600000000001,2,30,312,Bronze
16830,325.91,1,39,312,Bronze
14850,325.75,1,312,112,Tin
15944,325.1,1,277,112,Tin
13801,324.7999999999999,1,67,212,Bronze
15597,324.57,1,36,312,Bronze
18261,324.24,2,44,312,Bronze
16685,324.24,2,62,212,Bronze
14555,324.1400000000001,2,58,212,Bronze
15675,323.69,3,82,222,Bronze
13145,323.5200000000001,3,40,322,Silver
17793,323.04,1,26,312,Bronze
16739,323.00000000000006,1,177,112,Tin
13955,322.9600000000001,2,155,112,Tin
16627,322.8,1,80,212,Bronze
16342,322.41,4,76,222,Bronze
15224,322.08,2,359,112,Tin
14424,322.08,1,18,412,Silver
14484,321.92,1,51,212,Bronze
14823,321.43,3,181,122,Bronze
15236,321.05,1,299,112,Tin
18117,320.72,1,26,312,Bronze
16096,320.62,1,265,112,Tin
14622,320.58,1,185,112,Tin
13986,320.4600000000001,1,18,412,Silver
16674,319.61,2,55,212,Bronze
16967,319.01999999999987,1,190,112,Tin
17157,319.0,2,8,412,Silver
17229,318.76,2,97,212,Bronze
17248,318.6500000000001,1,121,212,Bronze
14703,318.1699999999999,1,15,412,Silver
18066,318.0,1,76,212,Bronze
17172,317.76,1,79,212,Bronze
17267,317.61999999999995,2,128,212,Bronze
15101,317.53,2,9,412,Silver
16386,317.2,2,29,312,Bronze
15257,317.15,1,284,112,Tin
15385,316.88,1,41,312,Bronze
15243,316.68,1,75,212,Bronze
16761,316.61999999999995,1,97,212,Bronze
15204,316.5800000000001,1,358,112,Tin
17458,316.49999999999994,1,16,412,Silver
13494,316.26,1,312,112,Tin
14479,316.25,2,254,112,Tin
16473,316.11,3,165,122,Bronze
16091,315.06,2,155,112,Tin
15766,315.05999999999995,1,65,212,Bronze
17237,314.69,2,12,412,Silver
16193,314.45,1,237,112,Tin
16227,314.22,1,226,112,Tin
15970,314.1,1,304,112,Tin
13484,313.7999999999999,1,242,112,Tin
16582,313.61999999999995,1,114,212,Bronze
13845,312.98,1,65,212,Bronze
13402,312.95,1,128,212,Bronze
15318,312.62,1,4,412,Silver
12834,312.38,1,283,112,Tin
17362,312.23,2,240,112,Tin
17070,312.13999999999993,1,115,212,Bronze
16450,311.92,1,150,112,Tin
15326,311.71,1,334,112,Tin
14951,311.69000000000005,1,80,212,Bronze
14327,311.6500000000001,1,164,112,Tin
12852,311.5499999999999,1,295,112,Tin
13990,311.3,1,214,112,Tin
17854,311.26,2,186,112,Tin
13897,311.16,1,51,212,Bronze
17912,311.0100000000001,5,311,122,Bronze
17266,310.6400000000001,3,3,422,Silver
15185,310.62000000000006,1,71,212,Bronze
15308,310.47,1,275,112,Tin
14311,310.26,1,243,112,Tin
14924,310.05,1,246,112,Tin
15661,309.7999999999999,2,318,112,Tin
15699,309.64999999999986,1,18,412,Silver
16810,309.54,1,193,112,Tin
14339,309.52,1,243,112,Tin
14847,309.4,1,149,112,Tin
17604,309.36,2,218,112,Tin
12884,309.05000000000007,1,89,212,Bronze
13787,309.04,2,76,212,Bronze
15010,308.94000000000005,1,36,312,Bronze
16956,308.74,1,18,412,Silver
13699,308.58,1,156,112,Tin
17510,308.48,1,25,312,Bronze
13369,308.2800000000001,1,366,112,Tin
13466,307.9000000000001,1,185,112,Tin
16123,307.78,1,52,212,Bronze
13529,307.76,2,79,212,Bronze
13395,307.72,1,186,112,Tin
13060,307.5300000000001,1,254,112,Tin
14915,307.48,2,92,212,Bronze
17120,307.46,1,234,112,Tin
13932,307.4,1,295,112,Tin
13142,307.08999999999986,1,20,312,Bronze
17334,307.0200000000001,2,303,112,Tin
15087,306.94,1,282,112,Tin
17551,306.84,1,360,112,Tin
13762,306.72,1,219,112,Tin
16668,306.72,6,16,432,Silver
13718,306.55,2,247,112,Tin
18059,306.4600000000001,3,24,322,Silver
15659,306.4500000000001,1,44,312,Bronze
17176,306.13,1,202,112,Tin
15649,306.0,1,337,112,Tin
13863,305.7800000000001,1,248,112,Tin
15219,305.75,1,177,112,Tin
16796,305.62,1,90,212,Bronze
16181,305.54000000000013,1,74,212,Bronze
18220,305.2800000000001,1,227,112,Tin
13045,305.28,1,100,212,Bronze
13667,305.0199999999998,1,150,112,Tin
17941,304.56,1,131,212,Bronze
15163,304.47,2,19,312,Bronze
16217,304.25,2,236,112,Tin
18185,304.25,1,250,112,Tin
16400,303.93,1,95,212,Bronze
13083,303.75,2,5,412,Silver
17433,303.16,1,89,212,Bronze
15060,303.09,4,9,422,Silver
16425,302.69999999999993,1,303,112,Tin
14248,302.58,1,319,112,Tin
18165,302.4600000000001,1,178,112,Tin
16104,302.36,1,62,212,Bronze
13579,302.34,1,15,412,Silver
16292,302.25,1,122,212,Bronze
17506,302.2,1,76,212,Bronze
15054,302.0999999999999,2,13,412,Silver
17094,301.99999999999994,1,323,112,Tin
16297,301.9000000000001,1,269,112,Tin
16715,301.72,1,79,212,Bronze
14236,301.56000000000006,1,81,212,Bronze
15667,301.32000000000005,1,40,312,Bronze
15148,301.29,1,11,412,Silver
15623,301.03,1,142,112,Tin
13479,300.9500000000001,2,201,112,Tin
17978,300.92,1,366,112,Tin
16430,300.85,1,58,212,Bronze
16479,300.8300000000001,2,11,412,Silver
14762,300.52,1,264,112,Tin
13304,300.4199999999999,1,352,112,Tin
15254,300.36000000000007,1,128,212,Bronze
13745,300.04,1,163,112,Tin
18053,300.0200000000001,1,71,212,Bronze
18215,299.3400000000001,1,90,212,Bronze
17124,298.8900000000001,1,186,112,Tin
15609,298.48,1,185,112,Tin
17255,298.41,2,41,312,Bronze
17824,298.4,1,52,212,Bronze
17678,298.11,1,264,112,Tin
12881,298.0,1,276,112,Tin
15857,297.0,1,19,312,Bronze
13708,296.87999999999994,1,272,112,Tin
14985,296.74999999999994,2,199,112,Tin
17531,296.7000000000001,1,191,111,Tin
13441,296.6400000000001,1,92,211,Tin
15154,296.42,1,76,211,Tin
13751,296.24999999999994,1,289,111,Tin
13504,295.93,1,65,211,Tin
16998,295.0,4,150,121,Tin
13573,294.4,2,51,211,Tin
17163,293.1,2,22,311,Bronze
12829,293.0,2,337,111,Tin
